2018-06-27 17:37:50 INFO  Project - Starting Air Manager Home Use 3.3 (Home Use, Demo) (JAVA=1.8.0_171)
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:21 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:22 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:23 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:82: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
2018-06-27 19:06:24 ERROR InstrumentRunner - 6fa15fd0-bd47-4f17-9e45-7f94b0f8f759: [string "logic.lua"]:83: Argument 'id(1)' in function 'rotate' is nil, which is not allowed
